"date","signal1","failure"
"Tue Sep 28 01:00:00 -0400 2010",0.649412613964722,0
"Wed Sep 29 01:00:00 -0400 2010",-0.59452582802866,0
"Thu Sep 30 01:00:00 -0400 2010",-0.539931658969513,0
"Fri Oct 01 01:00:00 -0400 2010",-0.190561391803518,0
"Sat Oct 02 01:00:00 -0400 2010",1.04239337823798,0
"Sun Oct 03 01:00:00 -0400 2010",1.04863086360939,0
"Mon Oct 04 01:00:00 -0400 2010",0.695069397009342,0
"Tue Oct 05 01:00:00 -0400 2010",-0.318076871017652,0
"Wed Oct 06 01:00:00 -0400 2010",-0.622306069121254,0
"Thu Oct 07 01:00:00 -0400 2010",-0.264513340850558,0
"Fri Oct 08 01:00:00 -0400 2010",0.446768601668794,0
"Sat Oct 09 01:00:00 -0400 2010",1.36976549967336,0
"Sun Oct 10 01:00:00 -0400 2010",0.870949335254447,0
"Mon Oct 11 01:00:00 -0400 2010",-0.0978689205095188,0
"Tue Oct 12 01:00:00 -0400 2010",-0.710045610539531,0
"Wed Oct 13 01:00:00 -0400 2010",-0.505292727390743,0
"Thu Oct 14 01:00:00 -0400 2010",0.0284291951423063,0
"Fri Oct 15 01:00:00 -0400 2010",1.02296418579604,0
"Sat Oct 16 01:00:00 -0400 2010",1.34844748149702,0
"Sun Oct 17 01:00:00 -0400 2010",0.217911271615966,0
"Mon Oct 18 01:00:00 -0400 2010",-0.71346487005947,0
"Tue Oct 19 01:00:00 -0400 2010",-0.742870552089491,0
"Wed Oct 20 01:00:00 -0400 2010",0.226548824095991,0
"Thu Oct 21 01:00:00 -0400 2010",0.738933395762305,0
"Fri Oct 22 01:00:00 -0400 2010",1.28910037162724,0
"Sat Oct 23 01:00:00 -0400 2010",0.675933039501576,0
"Sun Oct 24 01:00:00 -0400 2010",-0.491385961041082,0
"Mon Oct 25 01:00:00 -0400 2010",-0.994721405776871,0
"Tue Oct 26 01:00:00 -0400 2010",-0.136213618900571,0
"Wed Oct 27 01:00:00 -0400 2010",0.77014811839361,0
"Thu Oct 28 01:00:00 -0400 2010",1.23551099651314,0
"Fri Oct 29 01:00:00 -0400 2010",0.868770893505749,0
"Sat Oct 30 01:00:00 -0400 2010",-0.114611373112312,0
"Sun Oct 31 01:00:00 -0400 2010",-0.62656840166951,0
"Mon Nov 01 01:00:00 -0400 2010",-0.573595260752132,0
"Tue Nov 02 01:00:00 -0400 2010",0.409366611976255,0
"Wed Nov 03 01:00:00 -0400 2010",1.00075182830106,0
"Thu Nov 04 01:00:00 -0400 2010",1.04165993865165,0
"Fri Nov 05 01:00:00 -0400 2010",0.166007253368313,0
"Sat Nov 06 01:00:00 -0400 2010",-0.749247647850814,0
"Sun Nov 07 01:00:00 -0400 2010",-0.777300024438383,0
"Mon Nov 08 00:00:00 -0500 2010",0.149072169953818,0
"Tue Nov 09 00:00:00 -0500 2010",1.20318185394456,0
"Wed Nov 10 00:00:00 -0500 2010",1.10315094862472,0
"Thu Nov 11 00:00:00 -0500 2010",0.299544749109977,0
"Fri Nov 12 00:00:00 -0500 2010",-0.533108252629295,0
"Sat Nov 13 00:00:00 -0500 2010",-0.865175169189063,0
"Sun Nov 14 00:00:00 -0500 2010",0.0812429552993388,0
"Mon Nov 15 00:00:00 -0500 2010",0.784862875992873,0
"Tue Nov 16 00:00:00 -0500 2010",1.06197345308109,0
"Wed Nov 17 00:00:00 -0500 2010",0.688374605984101,0
"Thu Nov 18 00:00:00 -0500 2010",-0.284091060059276,0
"Fri Nov 19 00:00:00 -0500 2010",-0.882589410580898,0
"Sat Nov 20 00:00:00 -0500 2010",-0.18399150911337,0
"Sun Nov 21 00:00:00 -0500 2010",0.760142761403155,0
"Mon Nov 22 00:00:00 -0500 2010",1.14483362185579,0
"Tue Nov 23 00:00:00 -0500 2010",1.16832849958613,0
"Wed Nov 24 00:00:00 -0500 2010",0.12921646919928,0
"Thu Nov 25 00:00:00 -0500 2010",-0.635860093358912,0
"Fri Nov 26 00:00:00 -0500 2010",-0.672814990263049,0
"Sat Nov 27 00:00:00 -0500 2010",0.363848490206101,0
"Sun Nov 28 00:00:00 -0500 2010",1.21373961744207,0
"Mon Nov 29 00:00:00 -0500 2010",1.18257496817354,0
"Tue Nov 30 00:00:00 -0500 2010",0.49913082559352,0
"Wed Dec 01 00:00:00 -0500 2010",-0.651408981369024,0
"Thu Dec 02 00:00:00 -0500 2010",-0.798839240383569,0
"Fri Dec 03 00:00:00 -0500 2010",-0.223301857110454,0
"Sat Dec 04 00:00:00 -0500 2010",0.780839381692886,0
"Sun Dec 05 00:00:00 -0500 2010",1.0938076255858,0
"Mon Dec 06 00:00:00 -0500 2010",0.585920731248767,0
"Tue Dec 07 00:00:00 -0500 2010",-0.540310589519743,0
"Wed Dec 08 00:00:00 -0500 2010",-0.777166598158901,0
"Thu Dec 09 00:00:00 -0500 2010",-0.331766915350629,0
"Fri Dec 10 00:00:00 -0500 2010",0.933690013099474,0
"Sat Dec 11 00:00:00 -0500 2010",1.27315704592039,0
"Sun Dec 12 00:00:00 -0500 2010",0.928319901576987,0
"Mon Dec 13 00:00:00 -0500 2010",0.0548327465513461,0
"Tue Dec 14 00:00:00 -0500 2010",-0.886068761231293,0
"Wed Dec 15 00:00:00 -0500 2010",-0.592534952735594,0
"Thu Dec 16 00:00:00 -0500 2010",0.315309682557875,0
"Fri Dec 17 00:00:00 -0500 2010",1.26471884527561,0
"Sat Dec 18 00:00:00 -0500 2010",1.17158227019976,0
"Sun Dec 19 00:00:00 -0500 2010",0.078503040011307,0
"Mon Dec 20 00:00:00 -0500 2010",-0.708338655794181,0
"Tue Dec 21 00:00:00 -0500 2010",-0.410361391585973,0
"Wed Dec 22 00:00:00 -0500 2010",0.0181821176689849,0
"Thu Dec 23 00:00:00 -0500 2010",1.22564379591712,0
"Fri Dec 24 00:00:00 -0500 2010",1.14051252649474,0
"Sat Dec 25 00:00:00 -0500 2010",0.472687290382851,0
"Sun Dec 26 00:00:00 -0500 2010",-0.678255918993695,0
"Mon Dec 27 00:00:00 -0500 2010",-0.571421342412809,0
"Tue Dec 28 00:00:00 -0500 2010",0.127419963996655,0
"Wed Dec 29 00:00:00 -0500 2010",0.905727692766181,0
"Thu Dec 30 00:00:00 -0500 2010",1.31564646871301,0
"Fri Dec 31 00:00:00 -0500 2010",0.992873366656764,0
"Sat Jan 01 00:00:00 -0500 2011",-0.157026313087813,0
"Sun Jan 02 00:00:00 -0500 2011",-0.618985417511137,0
"Mon Jan 03 00:00:00 -0500 2011",-0.200685129970242,0
"Tue Jan 04 00:00:00 -0500 2011",0.353163739145535,0
"Wed Jan 05 00:00:00 -0500 2011",1.32796707541002,0
"Thu Jan 06 00:00:00 -0500 2011",0.943385814186511,0
"Fri Jan 07 00:00:00 -0500 2011",0.269887862135388,0
"Sat Jan 08 00:00:00 -0500 2011",-0.561525499941565,0
"Sun Jan 09 00:00:00 -0500 2011",-0.737787007826082,0
"Mon Jan 10 00:00:00 -0500 2011",0.40881593265182,0
"Tue Jan 11 00:00:00 -0500 2011",1.21623871045044,0
"Wed Jan 12 00:00:00 -0500 2011",1.23542906407027,0
"Thu Jan 13 00:00:00 -0500 2011",0.376269021582075,0
"Fri Jan 14 00:00:00 -0500 2011",-0.671309912622462,0
"Sat Jan 15 00:00:00 -0500 2011",-0.862299620309668,0
"Sun Jan 16 00:00:00 -0500 2011",-0.0022903086036318,0
"Mon Jan 17 00:00:00 -0500 2011",1.09717954287572,0
"Tue Jan 18 00:00:00 -0500 2011",1.42590144983206,0
"Wed Jan 19 00:00:00 -0500 2011",0.601310061819583,0
"Thu Jan 20 00:00:00 -0500 2011",-0.329750672729299,0
"Fri Jan 21 00:00:00 -0500 2011",-0.626955931344534,0
"Sat Jan 22 00:00:00 -0500 2011",-0.490472946376272,0
"Sun Jan 23 00:00:00 -0500 2011",0.774161369509422,0
"Mon Jan 24 00:00:00 -0500 2011",1.41375732094974,0
"Tue Jan 25 00:00:00 -0500 2011",0.73956611873767,0
"Wed Jan 26 00:00:00 -0500 2011",0.0782212161295756,0
"Thu Jan 27 00:00:00 -0500 2011",-0.941765848266401,0
"Fri Jan 28 00:00:00 -0500 2011",-0.28071301285874,0
"Sat Jan 29 00:00:00 -0500 2011",0.557756351372659,0
"Sun Jan 30 00:00:00 -0500 2011",1.30078852188911,0
"Mon Jan 31 00:00:00 -0500 2011",1.29842766959401,0
"Tue Feb 01 00:00:00 -0500 2011",0.00483344243305316,0
"Wed Feb 02 00:00:00 -0500 2011",-0.8587330789578,0
"Thu Feb 03 00:00:00 -0500 2011",-0.826925903335816,0
"Fri Feb 04 00:00:00 -0500 2011",-0.0699922201442703,0
"Sat Feb 05 00:00:00 -0500 2011",0.885968432853302,0
"Sun Feb 06 00:00:00 -0500 2011",1.16687142380368,0
"Mon Feb 07 00:00:00 -0500 2011",0.546626233141429,0
"Tue Feb 08 00:00:00 -0500 2011",-0.692102128105863,0
"Wed Feb 09 00:00:00 -0500 2011",-0.786923340627411,0
"Thu Feb 10 00:00:00 -0500 2011",-0.146509648653719,0
"Fri Feb 11 00:00:00 -0500 2011",1.07618746667294,0
"Sat Feb 12 00:00:00 -0500 2011",1.10669390361897,0
"Sun Feb 13 00:00:00 -0500 2011",0.659887779781337,0
"Mon Feb 14 00:00:00 -0500 2011",0.0223100131786372,0
"Tue Feb 15 00:00:00 -0500 2011",-0.548828674886411,0
"Wed Feb 16 00:00:00 -0500 2011",-0.20831140353249,0
"Thu Feb 17 00:00:00 -0500 2011",0.40398141280335,0
"Fri Feb 18 00:00:00 -0500 2011",1.1832631352874,0
"Sat Feb 19 00:00:00 -0500 2011",1.2000867590722,0
"Sun Feb 20 00:00:00 -0500 2011",0.2342609907837,0
"Mon Feb 21 00:00:00 -0500 2011",-0.59584970285837,0
"Tue Feb 22 00:00:00 -0500 2011",-0.634461058659318,0
"Wed Feb 23 00:00:00 -0500 2011",0.235822063673318,0
"Thu Feb 24 00:00:00 -0500 2011",0.91393049660546,0
"Fri Feb 25 00:00:00 -0500 2011",0.962385754569073,0
"Sat Feb 26 00:00:00 -0500 2011",0.308501672237863,0
"Sun Feb 27 00:00:00 -0500 2011",-0.541833599844369,0
"Mon Feb 28 00:00:00 -0500 2011",-0.645329372506829,0
"Tue Mar 01 00:00:00 -0500 2011",-0.202747040397605,0
"Wed Mar 02 00:00:00 -0500 2011",1.15645495076701,0
"Thu Mar 03 00:00:00 -0500 2011",1.12150533173462,0
"Fri Mar 04 00:00:00 -0500 2011",0.671746638111166,0
"Sat Mar 05 00:00:00 -0500 2011",-0.35974808368347,0
"Sun Mar 06 00:00:00 -0500 2011",-0.745598082781342,0
"Mon Mar 07 00:00:00 -0500 2011",-0.103404793562635,0
"Tue Mar 08 00:00:00 -0500 2011",0.950874793071326,0
"Wed Mar 09 00:00:00 -0500 2011",1.09601565236815,0
"Thu Mar 10 00:00:00 -0500 2011",1.06030756547711,0
"Fri Mar 11 00:00:00 -0500 2011",-0.205535038911125,0
"Sat Mar 12 00:00:00 -0500 2011",-0.799705813267568,0
"Sun Mar 13 00:00:00 -0500 2011",-0.216454563982356,0
"Mon Mar 14 01:00:00 -0400 2011",0.490918692772626,0
"Tue Mar 15 01:00:00 -0400 2011",1.23879553004551,0
"Wed Mar 16 01:00:00 -0400 2011",0.982695205670167,0
"Thu Mar 17 01:00:00 -0400 2011",0.416385013622567,0
"Fri Mar 18 01:00:00 -0400 2011",-0.638626350333226,0
"Sat Mar 19 01:00:00 -0400 2011",-0.832399841499915,0
"Sun Mar 20 01:00:00 -0400 2011",0.0459215926727574,0
"Mon Mar 21 01:00:00 -0400 2011",1.24959185837008,0
"Tue Mar 22 01:00:00 -0400 2011",0.942011852218879,0
"Wed Mar 23 01:00:00 -0400 2011",0.217810441165028,0
"Thu Mar 24 01:00:00 -0400 2011",-0.69273060479178,0
"Fri Mar 25 01:00:00 -0400 2011",-0.947829949525671,0
"Sat Mar 26 01:00:00 -0400 2011",0.102880695233112,0
"Sun Mar 27 01:00:00 -0400 2011",0.83344610122449,0
"Mon Mar 28 01:00:00 -0400 2011",1.03468822165868,0
"Tue Mar 29 01:00:00 -0400 2011",0.62253149803961,0
"Wed Mar 30 01:00:00 -0400 2011",-0.239302484603951,0
"Thu Mar 31 01:00:00 -0400 2011",-0.879767691145994,0
"Fri Apr 01 01:00:00 -0400 2011",-0.291731371192084,0
"Sat Apr 02 01:00:00 -0400 2011",0.67977606895038,0
"Sun Apr 03 01:00:00 -0400 2011",1.40789788120608,0
"Mon Apr 04 01:00:00 -0400 2011",1.13132995925705,0
"Tue Apr 05 01:00:00 -0400 2011",0.0280925163539295,0
"Wed Apr 06 01:00:00 -0400 2011",-0.63341348799089,0
"Thu Apr 07 01:00:00 -0400 2011",-0.621027998984309,0
"Fri Apr 08 01:00:00 -0400 2011",0.499096129637092,0
"Sat Apr 09 01:00:00 -0400 2011",1.20657568441779,0
"Sun Apr 10 01:00:00 -0400 2011",0.910690624205846,0
"Mon Apr 11 01:00:00 -0400 2011",0.441833410528787,0
"Tue Apr 12 01:00:00 -0400 2011",-0.41115475689164,0
"Wed Apr 13 01:00:00 -0400 2011",-0.47436363303949,0
"Thu Apr 14 01:00:00 -0400 2011",-0.160849982455944,0
"Fri Apr 15 01:00:00 -0400 2011",1.02207936966126,0
"Sat Apr 16 01:00:00 -0400 2011",1.02434151112639,0
"Sun Apr 17 01:00:00 -0400 2011",0.367455640424941,0
"Mon Apr 18 01:00:00 -0400 2011",-0.423741489291644,0
"Tue Apr 19 01:00:00 -0400 2011",-0.694893780536767,0
"Wed Apr 20 01:00:00 -0400 2011",-0.43052231948428,0
"Thu Apr 21 01:00:00 -0400 2011",0.503806264333004,0
"Fri Apr 22 01:00:00 -0400 2011",1.4323416010784,0
"Sat Apr 23 01:00:00 -0400 2011",0.709440773103793,0
"Sun Apr 24 01:00:00 -0400 2011",0.122831731661266,0
"Mon Apr 25 01:00:00 -0400 2011",-0.757178917260911,0
"Tue Apr 26 01:00:00 -0400 2011",-0.593559201986248,0
"Wed Apr 27 01:00:00 -0400 2011",0.459089412867453,0
"Thu Apr 28 01:00:00 -0400 2011",1.3701206878816,0
"Fri Apr 29 01:00:00 -0400 2011",0.421407051485534,1
"Sat Apr 30 01:00:00 -0400 2011",-0.364174795720875,1
"Sun May 01 01:00:00 -0400 2011",-0.420504668173209,1
"Mon May 02 01:00:00 -0400 2011",0.866224182011091,1
"Tue May 03 01:00:00 -0400 2011",1.42569792827897,1
"Wed May 04 01:00:00 -0400 2011",0.503008793314596,1
"Thu May 05 01:00:00 -0400 2011",-0.655356300443401,1
"Fri May 06 01:00:00 -0400 2011",-0.514849034406365,1
"Sat May 07 01:00:00 -0400 2011",0.170299772630233,1
"Sun May 08 01:00:00 -0400 2011",1.22497383951837,1
"Mon May 09 01:00:00 -0400 2011",1.12218054577061,1
"Tue May 10 01:00:00 -0400 2011",0.161931561301825,1
"Wed May 11 01:00:00 -0400 2011",-0.653913087020213,1
"Thu May 12 01:00:00 -0400 2011",-0.504574203377003,1
"Fri May 13 01:00:00 -0400 2011",0.361584730681319,1
"Sat May 14 01:00:00 -0400 2011",0.98740187072568,1
"Sun May 15 01:00:00 -0400 2011",1.06062550176831,1
"Mon May 16 01:00:00 -0400 2011",-0.00887127481085724,1
"Tue May 17 01:00:00 -0400 2011",-0.809236045126749,1
"Wed May 18 01:00:00 -0400 2011",-0.40715753539598,1
"Thu May 19 01:00:00 -0400 2011",0.107458206168358,1
"Fri May 20 01:00:00 -0400 2011",0.76017621363554,1
"Sat May 21 01:00:00 -0400 2011",1.42854518659633,1
"Sun May 22 01:00:00 -0400 2011",0.868268533866604,1
"Mon May 23 01:00:00 -0400 2011",0.211302064852836,1
"Tue May 24 01:00:00 -0400 2011",-0.518681252085083,1
"Wed May 25 01:00:00 -0400 2011",-0.595012948729917,1
"Thu May 26 01:00:00 -0400 2011",-0.459970660481657,1
"Fri May 27 01:00:00 -0400 2011",0.120681633018023,1
"Sat May 28 01:00:00 -0400 2011",1.0435459052849,1
"Sun May 29 01:00:00 -0400 2011",1.42927805562998,1
"Mon May 30 01:00:00 -0400 2011",1.00363987363913,1
"Tue May 31 01:00:00 -0400 2011",0.393440262052697,1
"Wed Jun 01 01:00:00 -0400 2011",-0.128419585878706,1
"Thu Jun 02 01:00:00 -0400 2011",-0.385402387629778,1
"Fri Jun 03 01:00:00 -0400 2011",-0.852244797763535,1
"Sat Jun 04 01:00:00 -0400 2011",-0.514216866604253,1
"Sun Jun 05 01:00:00 -0400 2011",-0.28253398837292,1
"Mon Jun 06 01:00:00 -0400 2011",0.363311930310129,1
"Tue Jun 07 01:00:00 -0400 2011",1.07488537374455,1
"Wed Jun 08 01:00:00 -0400 2011",1.24028260366545,1
"Thu Jun 09 01:00:00 -0400 2011",1.00542176316184,1
"Fri Jun 10 01:00:00 -0400 2011",1.24022964000833,1
"Sat Jun 11 01:00:00 -0400 2011",0.678951741240559,1
"Sun Jun 12 01:00:00 -0400 2011",0.0867151233142995,1
"Mon Jun 13 01:00:00 -0400 2011",-0.292273327216636,1
"Tue Jun 14 01:00:00 -0400 2011",-0.611684652784603,1
"Wed Jun 15 01:00:00 -0400 2011",-0.574087589165847,1
"Thu Jun 16 01:00:00 -0400 2011",-0.566783472758732,1
"Fri Jun 17 01:00:00 -0400 2011",-0.90449572427404,1
"Sat Jun 18 01:00:00 -0400 2011",-0.71793227447544,1
"Sun Jun 19 01:00:00 -0400 2011",-0.227060421699326,1
"Mon Jun 20 01:00:00 -0400 2011",-0.0532658608919683,1
"Tue Jun 21 01:00:00 -0400 2011",0.227202671284354,1
"Wed Jun 22 01:00:00 -0400 2011",0.377919539015544,1
"Thu Jun 23 01:00:00 -0400 2011",0.685963362394115,1
"Fri Jun 24 01:00:00 -0400 2011",0.97041182880477,1
"Sat Jun 25 01:00:00 -0400 2011",1.12534424924821,1
"Sun Jun 26 01:00:00 -0400 2011",0.764962973389638,1
"Mon Jun 27 01:00:00 -0400 2011",0.943765123321103,1
"Tue Jun 28 01:00:00 -0400 2011",1.10051802549161,1
"Wed Jun 29 01:00:00 -0400 2011",1.28908964079995,1
"Thu Jun 30 01:00:00 -0400 2011",1.01741878890557,1
"Fri Jul 01 01:00:00 -0400 2011",1.16306907273116,1
"Sat Jul 02 01:00:00 -0400 2011",1.37094623957287,1
"Sun Jul 03 01:00:00 -0400 2011",1.38723184358563,1
"Mon Jul 04 01:00:00 -0400 2011",1.38333567114062,1
"Tue Jul 05 01:00:00 -0400 2011",1.4299772448459,1
"Wed Jul 06 01:00:00 -0400 2011",1.22781707740197,1
"Thu Jul 07 01:00:00 -0400 2011",1.12357000912755,1
"Fri Jul 08 01:00:00 -0400 2011",1.31338596202638,1
"Sat Jul 09 01:00:00 -0400 2011",1.04329315658132,1
"Sun Jul 10 01:00:00 -0400 2011",1.09551756823469,1
"Mon Jul 11 01:00:00 -0400 2011",0.952603749523302,1
"Tue Jul 12 01:00:00 -0400 2011",0.732127340790895,1
"Wed Jul 13 01:00:00 -0400 2011",0.607616416168032,1
"Thu Jul 14 01:00:00 -0400 2011",0.499985216473313,1
"Fri Jul 15 01:00:00 -0400 2011",0.050974776227675,1
"Sat Jul 16 01:00:00 -0400 2011",-0.0200588531677251,1
"Sun Jul 17 01:00:00 -0400 2011",-0.0580596985124384,1
"Mon Jul 18 01:00:00 -0400 2011",-0.73831586160681,1
"Tue Jul 19 01:00:00 -0400 2011",-0.82986057142557,1
"Wed Jul 20 01:00:00 -0400 2011",-0.650409463100025,1
"Thu Jul 21 01:00:00 -0400 2011",-0.605951239970164,1
"Fri Jul 22 01:00:00 -0400 2011",-0.365536345398341,1
"Sat Jul 23 01:00:00 -0400 2011",-0.515433828823908,1
"Sun Jul 24 01:00:00 -0400 2011",-0.0462663354486298,1
"Mon Jul 25 01:00:00 -0400 2011",0.355590275357182,1
"Tue Jul 26 01:00:00 -0400 2011",0.872934382597558,1
"Wed Jul 27 01:00:00 -0400 2011",1.07419673990354,1
"Thu Jul 28 01:00:00 -0400 2011",1.15122988754574,1
"Fri Jul 29 01:00:00 -0400 2011",1.25577423571076,1
"Sat Jul 30 01:00:00 -0400 2011",0.498210497464895,1
"Sun Jul 31 01:00:00 -0400 2011",0.0288597207833301,1
"Mon Aug 01 01:00:00 -0400 2011",-0.600612449946593,1
"Tue Aug 02 01:00:00 -0400 2011",-0.557283626254312,1
"Wed Aug 03 01:00:00 -0400 2011",-0.48963461824792,1
"Thu Aug 04 01:00:00 -0400 2011",-0.363649233267827,1
"Fri Aug 05 01:00:00 -0400 2011",0.168684283294329,1
"Sat Aug 06 01:00:00 -0400 2011",1.05803096898646,1
"Sun Aug 07 01:00:00 -0400 2011",1.13804061108202,1
"Mon Aug 08 01:00:00 -0400 2011",1.01571690477835,1
"Tue Aug 09 01:00:00 -0400 2011",0.437490649884086,1
"Wed Aug 10 01:00:00 -0400 2011",0.11790969812136,1
"Thu Aug 11 01:00:00 -0400 2011",-0.715144422764375,1
"Fri Aug 12 01:00:00 -0400 2011",-0.451626355843257,1
"Sat Aug 13 01:00:00 -0400 2011",-0.291259495092111,1
"Sun Aug 14 01:00:00 -0400 2011",0.79782982400784,1
"Mon Aug 15 01:00:00 -0400 2011",1.03053407874094,1
"Tue Aug 16 01:00:00 -0400 2011",1.02755163651836,1
"Wed Aug 17 01:00:00 -0400 2011",0.471394753576982,1
"Thu Aug 18 01:00:00 -0400 2011",-0.22034038243346,1
"Fri Aug 19 01:00:00 -0400 2011",-0.638258728256351,1
"Sat Aug 20 01:00:00 -0400 2011",-0.218362029369476,1
"Sun Aug 21 01:00:00 -0400 2011",0.956392363287585,1
"Mon Aug 22 01:00:00 -0400 2011",1.33124510691441,1
"Tue Aug 23 01:00:00 -0400 2011",0.822482387491053,1
"Wed Aug 24 01:00:00 -0400 2011",0.133951500620824,1
"Thu Aug 25 01:00:00 -0400 2011",-0.537324381936038,1
"Fri Aug 26 01:00:00 -0400 2011",-0.312645557719149,1
"Sat Aug 27 01:00:00 -0400 2011",0.589755982137214,1
"Sun Aug 28 01:00:00 -0400 2011",1.36350149298084,1
"Mon Aug 29 01:00:00 -0400 2011",0.79473496468648,1
"Tue Aug 30 01:00:00 -0400 2011",-0.131621442938786,1
"Wed Aug 31 01:00:00 -0400 2011",-0.654752208723222,1
"Thu Sep 01 01:00:00 -0400 2011",0.0351705441773051,1
"Fri Sep 02 01:00:00 -0400 2011",1.11354782734816,1
"Sat Sep 03 01:00:00 -0400 2011",1.17598496822746,1
"Sun Sep 04 01:00:00 -0400 2011",-0.284094263650638,1
"Mon Sep 05 01:00:00 -0400 2011",-0.847874838639512,1
"Tue Sep 06 01:00:00 -0400 2011",-0.0966712229776509,1
"Wed Sep 07 01:00:00 -0400 2011",1.33527649537868,1
"Thu Sep 08 01:00:00 -0400 2011",0.920393098480064,1
"Fri Sep 09 01:00:00 -0400 2011",-0.58621784101943,1
"Sat Sep 10 01:00:00 -0400 2011",-0.490235128149175,1
"Sun Sep 11 01:00:00 -0400 2011",0.554565726955697,1
"Mon Sep 12 01:00:00 -0400 2011",1.19519846127917,1
"Tue Sep 13 01:00:00 -0400 2011",0.153745854172626,1
"Wed Sep 14 01:00:00 -0400 2011",-0.512747907336183,1
"Thu Sep 15 01:00:00 -0400 2011",-0.255786175162043,1
"Fri Sep 16 01:00:00 -0400 2011",1.05714192964112,1
"Sat Sep 17 01:00:00 -0400 2011",0.866225458870386,1
"Sun Sep 18 01:00:00 -0400 2011",-0.616134191284048,1
"Mon Sep 19 01:00:00 -0400 2011",-0.350319525483424,1
"Tue Sep 20 01:00:00 -0400 2011",1.04887412207719,1
"Wed Sep 21 01:00:00 -0400 2011",0.782215365586615,1
"Thu Sep 22 01:00:00 -0400 2011",-0.439942718958979,1
"Fri Sep 23 01:00:00 -0400 2011",-0.159818942283595,1
"Sat Sep 24 01:00:00 -0400 2011",1.02539887884902,1
"Sun Sep 25 01:00:00 -0400 2011",0.696889386873174,1
"Mon Sep 26 01:00:00 -0400 2011",-0.858749385648507,1
"Tue Sep 27 01:00:00 -0400 2011",0.471052224878618,1
"Wed Sep 28 01:00:00 -0400 2011",1.40368865171247,1
"Thu Sep 29 01:00:00 -0400 2011",0.121018309654761,1
"Fri Sep 30 01:00:00 -0400 2011",-0.487400688692556,1
"Sat Oct 01 01:00:00 -0400 2011",0.892178020686812,1
"Sun Oct 02 01:00:00 -0400 2011",0.957873966011316,1
"Mon Oct 03 01:00:00 -0400 2011",-0.951578395364211,1
"Tue Oct 04 01:00:00 -0400 2011",0.365094355698638,1
"Wed Oct 05 01:00:00 -0400 2011",1.2435382866264,1
"Thu Oct 06 01:00:00 -0400 2011",-0.253362011974906,1
"Fri Oct 07 01:00:00 -0400 2011",-0.292407009014316,1
"Sat Oct 08 01:00:00 -0400 2011",1.18646686100741,1
"Sun Oct 09 01:00:00 -0400 2011",0.0816961650851969,1
"Mon Oct 10 01:00:00 -0400 2011",-0.652056055782029,1
"Tue Oct 11 01:00:00 -0400 2011",0.987215869679844,1
"Wed Oct 12 01:00:00 -0400 2011",0.354120424021007,1
"Thu Oct 13 01:00:00 -0400 2011",-0.591350415702152,1
"Fri Oct 14 01:00:00 -0400 2011",0.688662020299563,1
"Sat Oct 15 01:00:00 -0400 2011",0.648645426503575,1
"Sun Oct 16 01:00:00 -0400 2011",-0.56051536995732,1
"Mon Oct 17 01:00:00 -0400 2011",1.1078235995821,1
"Tue Oct 18 01:00:00 -0400 2011",0.421427040391803,1
"Wed Oct 19 01:00:00 -0400 2011",-0.720095604744802,1
"Thu Oct 20 01:00:00 -0400 2011",1.08347926700542,1
"Fri Oct 21 01:00:00 -0400 2011",0.513264341713251,1
"Sat Oct 22 01:00:00 -0400 2011",-0.665964029349147,1
"Sun Oct 23 01:00:00 -0400 2011",1.16932848009099,1
"Mon Oct 24 01:00:00 -0400 2011",-0.19398781218754,1
"Tue Oct 25 01:00:00 -0400 2011",-0.0956641019094868,1
"Wed Oct 26 01:00:00 -0400 2011",1.06483590131753,1
"Thu Oct 27 01:00:00 -0400 2011",-0.270710147337713,1
"Fri Oct 28 01:00:00 -0400 2011",0.15922864038769,1
"Sat Oct 29 01:00:00 -0400 2011",1.01749466784784,1
"Sun Oct 30 01:00:00 -0400 2011",-0.97316211109879,1
"Mon Oct 31 01:00:00 -0400 2011",0.887068484875015,1
"Tue Nov 01 01:00:00 -0400 2011",0.330408929531688,1
"Wed Nov 02 01:00:00 -0400 2011",-0.206089724527345,1
"Thu Nov 03 01:00:00 -0400 2011",1.32573071710345,1
"Fri Nov 04 01:00:00 -0400 2011",-0.440085724960339,1
"Sat Nov 05 01:00:00 -0400 2011",0.78376381128794,1
"Sun Nov 06 01:00:00 -0400 2011",0.617312785179129,1
"Mon Nov 07 00:00:00 -0500 2011",-0.300815498551342,1
"Tue Nov 08 00:00:00 -0500 2011",1.10267155819266,1
"Wed Nov 09 00:00:00 -0500 2011",-0.805544841797399,1
"Thu Nov 10 00:00:00 -0500 2011",1.03656330650156,1
"Fri Nov 11 00:00:00 -0500 2011",-0.0745689986427226,1
"Sat Nov 12 00:00:00 -0500 2011",-0.172903824458645,1
"Sun Nov 13 00:00:00 -0500 2011",1.05170120360295,1
"Mon Nov 14 00:00:00 -0500 2011",-0.552016609664393,1
"Tue Nov 15 00:00:00 -0500 2011",1.10450545816098,1
"Wed Nov 16 00:00:00 -0500 2011",-0.443830309785217,1
"Thu Nov 17 00:00:00 -0500 2011",0.510974678445957,1
"Fri Nov 18 00:00:00 -0500 2011",0.128025314429381,1
"Sat Nov 19 00:00:00 -0500 2011",-0.136197329070393,1
"Sun Nov 20 00:00:00 -0500 2011",1.06607788301841,1
